Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
11.629, 0.38051, 0.54099, -0.57721, 0.01676, -0.97420
11.643, 0.38051, 0.53776, -0.58221, 0.02641, -0.96225
11.657, 0.38051, 0.53452, -0.58721, 0.03608, -0.95031
11.671, 0.38051, 0.53128, -0.59221, 0.04576, -0.93836
11.686, 0.38051, 0.52804, -0.59721, 0.05545, -0.92642
11.700, 0.38051, 0.52480, -0.60221, 0.06514, -0.91447
11.714, 0.38051, 0.52156, -0.60721, 0.07483, -0.90252
11.729, 0.38051, 0.51831, -0.61221, 0.08452, -0.89058
11.743, 0.38051, 0.51507, -0.61721, 0.09421, -0.87863
11.757, 0.38051, 0.51183, -0.62221, 0.10390, -0.86669
11.771, 0.38051, 0.50859, -0.62721, 0.11359, -0.85474
11.786, 0.38051, 0.50535, -0.63221, 0.12328, -0.84280
11.800, 0.38051, 0.50210, -0.63721, 0.13297, -0.83085
11.814, 0.38051, 0.49886, -0.64221, 0.14266, -0.81891
11.829, 0.38051, 0.49562, -0.64721, 0.15235, -0.80696
11.843, 0.38051, 0.49238, -0.65221, 0.16204, -0.79502
11.857, 0.38051, 0.48913, -0.65721, 0.17173, -0.78307
11.871, 0.38051, 0.48589, -0.66221, 0.18142, -0.77113
11.886, 0.38051, 0.48265, -0.66721, 0.19111, -0.75918
11.900, 0.38051, 0.47941, -0.67221, 0.20080, -0.74723
11.914, 0.38051, 0.47616, -0.67721, 0.21049, -0.73529
11.929, 0.38051, 0.47292, -0.68221, 0.22018, -0.72334
11.943, 0.38051, 0.46968, -0.68721, 0.22987, -0.71140
11.957, 0.38051, 0.46644, -0.69221, 0.23956, -0.69945
11.971, 0.38051, 0.46320, -0.69721, 0.24925, -0.68751
11.986, 0.38051, 0.45995, -0.70221, 0.25894, -0.67556
12.000, 0.38051, 0.45671, -0.70721, 0.26864, -0.66362
12.014, 0.38051, 0.45347, -0.71221, 0.27833, -0.65167
12.029, 0.38051, 0.45023, -0.71721, 0.28801, -0.63973
12.043, 0.38051, 0.44699, -0.72221, 0.29769, -0.62778
12.057, 0.38051, 0.44375, -0.72721, 0.30736, -0.61584
12.071, 0.38051, 0.44051, -0.73221, 0.31701, -0.60389
12.086, 0.38051, 0.43729, -0.73721, 0.32664, -0.59194
12.100, 0.38051, 0.43407, -0.74221, 0.33624, -0.58000
12.114, 0.38051, 0.43086, -0.74721, 0.34581, -0.56805
12.129, 0.38051, 0.42766, -0.75221, 0.35535, -0.55611
12.143, 0.38051, 0.42448, -0.75721, 0.36484, -0.54416
12.157, 0.38051, 0.42130, -0.76221, 0.37429, -0.53222
12.171, 0.38051, 0.41815, -0.76721, 0.38369, -0.52027
12.186, 0.38051, 0.41501, -0.77221, 0.39304, -0.50833
12.200, 0.38051, 0.41189, -0.77721, 0.40232, -0.49638
12.214, 0.38051, 0.40879, -0.78221, 0.41155, -0.48444
12.229, 0.38051, 0.40571, -0.78721, 0.42070, -0.47249
12.243, 0.38051, 0.40266, -0.79221, 0.42978, -0.46055
12.257, 0.38051, 0.39963, -0.79721, 0.43879, -0.44860
12.271, 0.38051, 0.39663, -0.80221, 0.44771, -0.43665
12.286, 0.38051, 0.39366, -0.80721, 0.45654, -0.42472
12.300, 0.38051, 0.39072, -0.81221, 0.46529, -0.41279
12.314, 0.38051, 0.38781, -0.81721, 0.47393, -0.40089
12.329, 0.38051, 0.38493, -0.82221, 0.48248, -0.38902
12.343, 0.38051, 0.38209, -0.82721, 0.49092, -0.37720
12.357, 0.38051, 0.37928, -0.83221, 0.49925, -0.36542
12.371, 0.38051, 0.37651, -0.83721, 0.50747, -0.35370
12.386, 0.38051, 0.37379, -0.84221, 0.51556, -0.34205
12.400, 0.38051, 0.37110, -0.84721, 0.52353, -0.33048
12.414, 0.38051, 0.36845, -0.85221, 0.53138, -0.31899
12.429, 0.38051, 0.36585, -0.85721, 0.53908, -0.30759
12.443, 0.38051, 0.36330, -0.86221, 0.54666, -0.29630
12.457, 0.38051, 0.36079, -0.86721, 0.55408, -0.28512
12.471, 0.38051, 0.35834, -0.87221, 0.56136, -0.27406
12.486, 0.38051, 0.35593, -0.87721, 0.56849, -0.26312
12.500, 0.38051, 0.35358, -0.88220, 0.57546, -0.25233
12.514, 0.38051, 0.35128, -0.88719, 0.58227, -0.24168
12.529, 0.38051, 0.34903, -0.89215, 0.58892, -0.23118
12.543, 0.38051, 0.34685, -0.89710, 0.59539, -0.22085
12.557, 0.38051, 0.34472, -0.90202, 0.60169, -0.21069
12.571, 0.38051, 0.34265, -0.90690, 0.60780, -0.20071
12.586, 0.38051, 0.34064, -0.91174, 0.61374, -0.19092
12.600, 0.38051, 0.33869, -0.91654, 0.61948, -0.18132
12.614, 0.38051, 0.33680, -0.92128, 0.62504, -0.17194
12.629, 0.38051, 0.33498, -0.92597, 0.63041, -0.16277
12.643, 0.38051, 0.33321, -0.93059, 0.63559, -0.15383
12.657, 0.38051, 0.33150, -0.93515, 0.64058, -0.14512
12.671, 0.38051, 0.32985, -0.93963, 0.64539, -0.13665
12.686, 0.38051, 0.32826, -0.94403, 0.65000, -0.12843
12.700, 0.38051, 0.32673, -0.94834, 0.65443, -0.12047
12.714, 0.38051, 0.32527, -0.95256, 0.65868, -0.11278
12.729, 0.38051, 0.32386, -0.95668, 0.66273, -0.10536
12.743, 0.38051, 0.32251, -0.96070, 0.66660, -0.09823
12.757, 0.38051, 0.32122, -0.96460, 0.67028, -0.09139
12.771, 0.38051, 0.32000, -0.96840, 0.67377, -0.08483
12.786, 0.38051, 0.31883, -0.97207, 0.67709, -0.07856
12.800, 0.38051, 0.31772, -0.97561, 0.68024, -0.07257
12.814, 0.38051, 0.31667, -0.97902, 0.68321, -0.06687
12.829, 0.38051, 0.31568, -0.98229, 0.68602, -0.06145
12.843, 0.38051, 0.31474, -0.98542, 0.68868, -0.05632
12.857, 0.38051, 0.31386, -0.98840, 0.69117, -0.05147
12.871, 0.38051, 0.31303, -0.99124, 0.69352, -0.04691
12.886, 0.38051, 0.31225, -0.99394, 0.69572, -0.04262
12.900, 0.38051, 0.31152, -0.99650, 0.69778, -0.03861
12.914, 0.38051, 0.31083, -0.99891, 0.69971, -0.03485
12.929, 0.38051, 0.31020, -1.00118, 0.70150, -0.03135
12.943, 0.38051, 0.30960, -1.00331, 0.70317, -0.02809
12.957, 0.38051, 0.30905, -1.00530, 0.70471, -0.02507
12.971, 0.38051, 0.30854, -1.00714, 0.70613, -0.02227
12.986, 0.38051, 0.30807, -1.00884, 0.70745, -0.01968
13.000, 0.38051, 0.30764, -1.01040, 0.70865, -0.01731
13.014, 0.38051, 0.30724, -1.01183, 0.70975, -0.01513
13.029, 0.38051, 0.30688, -1.01313, 0.71076, -0.01314
13.043, 0.38051, 0.30655, -1.01432, 0.71166, -0.01134
13.057, 0.38051, 0.30626, -1.01538, 0.71248, -0.00971
13.071, 0.38051, 0.30599, -1.01634, 0.71321, -0.00824
13.086, 0.38051, 0.30575, -1.01720, 0.71387, -0.00693
13.100, 0.38051, 0.30554, -1.01796, 0.71445, -0.00577
13.114, 0.38051, 0.30535, -1.01863, 0.71495, -0.00474
13.129, 0.38051, 0.30519, -1.01921, 0.71539, -0.00384
13.143, 0.38051, 0.30505, -1.01972, 0.71577, -0.00307
13.157, 0.38051, 0.30493, -1.02015, 0.71609, -0.00241
13.171, 0.38051, 0.30483, -1.02051, 0.71636, -0.00184
13.186, 0.38051, 0.30474, -1.02081, 0.71658, -0.00138
13.200, 0.38051, 0.30467, -1.02105, 0.71676, -0.00100
13.214, 0.38051, 0.30462, -1.02125, 0.71690, -0.00070
13.229, 0.38051, 0.30457, -1.02140, 0.71700, -0.00046
13.243, 0.38051, 0.30454, -1.02151, 0.71708, -0.00029
13.257, 0.38051, 0.30452, -1.02158, 0.71713, -0.00016
13.271, 0.38051, 0.30450, -1.02163, 0.71716, -0.00008
13.286, 0.38051, 0.30450, -1.02166, 0.71718, -0.00003
13.300, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
13.314, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.329, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.343, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.357, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.371, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.386, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.400, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.414, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.429, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.443, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.457, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.471, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.486, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.500, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.514, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.529, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.543, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.557, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.571, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.586, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.600, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.614, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.629, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.643, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.657, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.671, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.686, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.700, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.714, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.729, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.743, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.757, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.771, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.786, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.800, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.814, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.829, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.843, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.857, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.871, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.886, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.900, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.914, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.929, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.943, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.957, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.971, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.986, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.000, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.014, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.029, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.043, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.057, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.071, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.086, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.100, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.114, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.129, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.143, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.157, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.171, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.186, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.200, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.214, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.229, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.243, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.257, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.271, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.286, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.300, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.314, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.329, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
14.343, 0.38050, 0.30449, -1.02168, 0.71719, 0.00001
14.357, 0.38049, 0.30449, -1.02168, 0.71719, 0.00003
14.371, 0.38045, 0.30449, -1.02168, 0.71719, 0.00006
14.386, 0.38039, 0.30449, -1.02168, 0.71719, 0.00012
14.400, 0.38031, 0.30449, -1.02168, 0.71719, 0.00021
14.414, 0.38018, 0.30449, -1.02168, 0.71719, 0.00032
14.429, 0.38002, 0.30449, -1.02168, 0.71719, 0.00048
14.443, 0.37981, 0.30449, -1.02168, 0.71719, 0.00068
14.457, 0.37955, 0.30449, -1.02168, 0.71719, 0.00092
14.471, 0.37924, 0.30449, -1.02168, 0.71719, 0.00122
14.486, 0.37885, 0.30449, -1.02168, 0.71719, 0.00158
14.500, 0.37840, 0.30449, -1.02168, 0.71719, 0.00200
14.514, 0.37787, 0.30449, -1.02168, 0.71719, 0.00249
14.529, 0.37727, 0.30449, -1.02168, 0.71719, 0.00306
14.543, 0.37658, 0.30449, -1.02168, 0.71719, 0.00370
14.557, 0.37580, 0.30449, -1.02168, 0.71719, 0.00443
14.571, 0.37495, 0.30449, -1.02168, 0.71719, 0.00525
14.586, 0.37402, 0.30449, -1.02168, 0.71719, 0.00616
14.600, 0.37300, 0.30449, -1.02168, 0.71719, 0.00717
14.614, 0.37190, 0.30449, -1.02168, 0.71719, 0.00829
14.629, 0.37072, 0.30449, -1.02168, 0.71719, 0.00952
14.643, 0.36946, 0.30449, -1.02168, 0.71719, 0.01086
14.657, 0.36812, 0.30449, -1.02168, 0.71719, 0.01233
14.671, 0.36669, 0.30449, -1.02168, 0.71719, 0.01392
14.686, 0.36519, 0.30449, -1.02168, 0.71719, 0.01564
14.700, 0.36360, 0.30449, -1.02168, 0.71719, 0.01750
14.714, 0.36193, 0.30449, -1.02168, 0.71719, 0.01950
14.729, 0.36018, 0.30449, -1.02168, 0.71719, 0.02165
14.743, 0.35835, 0.30449, -1.02168, 0.71719, 0.02395
14.757, 0.35643, 0.30449, -1.02168, 0.71719, 0.02641
14.771, 0.35444, 0.30449, -1.02168, 0.71719, 0.02903
14.786, 0.35236, 0.30449, -1.02168, 0.71719, 0.03182
14.800, 0.35020, 0.30449, -1.02168, 0.71719, 0.03478
14.814, 0.34796, 0.30449, -1.02168, 0.71719, 0.03792
14.829, 0.34564, 0.30449, -1.02168, 0.71719, 0.04124
14.843, 0.34323, 0.30449, -1.02168, 0.71719, 0.04476
14.857, 0.34075, 0.30449, -1.02168, 0.71719, 0.04846
14.871, 0.33818, 0.30449, -1.02168, 0.71719, 0.05237
14.886, 0.33553, 0.30449, -1.02168, 0.71719, 0.05647
14.900, 0.33280, 0.30449, -1.02168, 0.71719, 0.06078
14.914, 0.32999, 0.30449, -1.02168, 0.71719, 0.06529
14.929, 0.32709, 0.30449, -1.02168, 0.71719, 0.07001
14.943, 0.32412, 0.30449, -1.02168, 0.71719, 0.07492
14.957, 0.32106, 0.30449, -1.02168, 0.71719, 0.08004
14.971, 0.31792, 0.30449, -1.02168, 0.71719, 0.08536
14.986, 0.31470, 0.30449, -1.02168, 0.71719, 0.09089
15.000, 0.31140, 0.30449, -1.02168, 0.71719, 0.09661
15.014, 0.30802, 0.30449, -1.02168, 0.71719, 0.10254
15.029, 0.30455, 0.30449, -1.02168, 0.71719, 0.10867
15.043, 0.30100, 0.30449, -1.02168, 0.71719, 0.11500
15.057, 0.29738, 0.30449, -1.02168, 0.71719, 0.12153
15.071, 0.29367, 0.30449, -1.02168, 0.71719, 0.12824
15.086, 0.28988, 0.30449, -1.02168, 0.71719, 0.13514
15.100, 0.28601, 0.30449, -1.02168, 0.71719, 0.14221
15.114, 0.28208, 0.30449, -1.02168, 0.71719, 0.14946
15.129, 0.27809, 0.30449, -1.02168, 0.71719, 0.15688
15.143, 0.27405, 0.30449, -1.02168, 0.71719, 0.16446
15.157, 0.26995, 0.30449, -1.02168, 0.71719, 0.17220
15.171, 0.26581, 0.30449, -1.02168, 0.71719, 0.18010
15.186, 0.26163, 0.30449, -1.02168, 0.71719, 0.18814
15.200, 0.25742, 0.30449, -1.02168, 0.71719, 0.19632
15.214, 0.25318, 0.30449, -1.02168, 0.71719, 0.20464
15.229, 0.24892, 0.30449, -1.02168, 0.71719, 0.21309
15.243, 0.24465, 0.30449, -1.02168, 0.71719, 0.22167
15.257, 0.24037, 0.30449, -1.02168, 0.71719, 0.23037
15.271, 0.23608, 0.30449, -1.02168, 0.71719, 0.23919
15.286, 0.23180, 0.30449, -1.02168, 0.71719, 0.24811
15.300, 0.22751, 0.30449, -1.02168, 0.71719, 0.25715
15.314, 0.22322, 0.30449, -1.02168, 0.71719, 0.26628
15.329, 0.21894, 0.30449, -1.02168, 0.71719, 0.27551
15.343, 0.21465, 0.30449, -1.02168, 0.71719, 0.28483
15.357, 0.21037, 0.30449, -1.02168, 0.71719, 0.29423
15.371, 0.20608, 0.30449, -1.02168, 0.71719, 0.30372
15.386, 0.20180, 0.30449, -1.02168, 0.71719, 0.31328
15.400, 0.19751, 0.30449, -1.02168, 0.71719, 0.32291
15.414, 0.19322, 0.30449, -1.02168, 0.71719, 0.33260
15.429, 0.18894, 0.30449, -1.02168, 0.71719, 0.34235
15.443, 0.18465, 0.30449, -1.02168, 0.71719, 0.35216
15.457, 0.18037, 0.30449, -1.02168, 0.71719, 0.36201
15.471, 0.17608, 0.30449, -1.02168, 0.71719, 0.37191
15.486, 0.17180, 0.30449, -1.02168, 0.71719, 0.38185
15.500, 0.16751, 0.30449, -1.02168, 0.71719, 0.39181
15.514, 0.16322, 0.30449, -1.02168, 0.71719, 0.40181
15.529, 0.15894, 0.30449, -1.02168, 0.71719, 0.41183
15.543, 0.15465, 0.30449, -1.02168, 0.71719, 0.42187
15.557, 0.15037, 0.30449, -1.02168, 0.71719, 0.43192
15.571, 0.14608, 0.30449, -1.02168, 0.71719, 0.44197
15.586, 0.14180, 0.30449, -1.02168, 0.71719, 0.45203
15.600, 0.13751, 0.30449, -1.02168, 0.71719, 0.46209
15.614, 0.13322, 0.30449, -1.02168, 0.71719, 0.47214
15.629, 0.12894, 0.30449, -1.02168, 0.71719, 0.48220
15.643, 0.12465, 0.30449, -1.02168, 0.71719, 0.49226
15.657, 0.12037, 0.30449, -1.02168, 0.71719, 0.50232
15.671, 0.11608, 0.30449, -1.02168, 0.71719, 0.51237
15.686, 0.11180, 0.30449, -1.02168, 0.71719, 0.52243
15.700, 0.10751, 0.30449, -1.02168, 0.71719, 0.53249
15.714, 0.10322, 0.30449, -1.02168, 0.71719, 0.54255
15.729, 0.09894, 0.30449, -1.02168, 0.71719, 0.55260
15.743, 0.09465, 0.30449, -1.02168, 0.71719, 0.56266
15.757, 0.09037, 0.30449, -1.02168, 0.71719, 0.57272
15.771, 0.08608, 0.30449, -1.02168, 0.71719, 0.58278
15.786, 0.08180, 0.30449, -1.02168, 0.71719, 0.59283
15.800, 0.07751, 0.30449, -1.02168, 0.71719, 0.60289
15.814, 0.07322, 0.30449, -1.02168, 0.71719, 0.61295
15.829, 0.06894, 0.30449, -1.02168, 0.71719, 0.62301
15.843, 0.06465, 0.30449, -1.02168, 0.71719, 0.63306
15.857, 0.06037, 0.30449, -1.02168, 0.71719, 0.64312
15.871, 0.05608, 0.30449, -1.02168, 0.71719, 0.65318
15.886, 0.05180, 0.30449, -1.02168, 0.71719, 0.66324
15.900, 0.04751, 0.30449, -1.02168, 0.71719, 0.67329
15.914, 0.04322, 0.30449, -1.02168, 0.71719, 0.68335
15.929, 0.03894, 0.30449, -1.02168, 0.71719, 0.69341
15.943, 0.03465, 0.30449, -1.02168, 0.71719, 0.70347
15.957, 0.03037, 0.30449, -1.02168, 0.71719, 0.71352
15.971, 0.02608, 0.30449, -1.02168, 0.71719, 0.72358
15.986, 0.02180, 0.30449, -1.02168, 0.71719, 0.73364
16.000, 0.01751, 0.30449, -1.02168, 0.71719, 0.74370
16.014, 0.01322, 0.30449, -1.02168, 0.71719, 0.75375
16.029, 0.00894, 0.30449, -1.02168, 0.71719, 0.76381
16.043, 0.00465, 0.30449, -1.02168, 0.71719, 0.77387
16.057, 0.00037, 0.30449, -1.02168, 0.71719, 0.78393
16.071, -0.00392, 0.30449, -1.02168, 0.71719, 0.79398
16.086, -0.00820, 0.30449, -1.02168, 0.71719, 0.80404
16.100, -0.01249, 0.30449, -1.02168, 0.71719, 0.81410
16.114, -0.01678, 0.30449, -1.02168, 0.71719, 0.82416
16.129, -0.02106, 0.30449, -1.02168, 0.71719, 0.83421
16.143, -0.02535, 0.30449, -1.02168, 0.71719, 0.84427
16.157, -0.02963, 0.30449, -1.02168, 0.71719, 0.85433
16.171, -0.03392, 0.30449, -1.02168, 0.71719, 0.86439
16.186, -0.03820, 0.30449, -1.02168, 0.71719, 0.87444
16.200, -0.04249, 0.30449, -1.02168, 0.71719, 0.88450
16.214, -0.04678, 0.30449, -1.02168, 0.71719, 0.89456
16.229, -0.05106, 0.30449, -1.02168, 0.71719, 0.90462
16.243, -0.05535, 0.30449, -1.02168, 0.71719, 0.91467
16.257, -0.05963, 0.30449, -1.02168, 0.71719, 0.92473
16.271, -0.06392, 0.30449, -1.02168, 0.71719, 0.93479
16.286, -0.06820, 0.30449, -1.02168, 0.71719, 0.94485
16.300, -0.07249, 0.30449, -1.02168, 0.71719, 0.95490
16.314, -0.07678, 0.30449, -1.02168, 0.71719, 0.96496
16.329, -0.08106, 0.30449, -1.02168, 0.71719, 0.97502
16.343, -0.08535, 0.30449, -1.02168, 0.71719, 0.98508
16.357, -0.08963, 0.30449, -1.02168, 0.71719, 0.99513
16.371, -0.09392, 0.30449, -1.02168, 0.71719, 1.00519
16.386, -0.09820, 0.30449, -1.02168, 0.71719, 1.01525
16.400, -0.10249, 0.30449, -1.02168, 0.71719, 1.02531
16.414, -0.10678, 0.30449, -1.02168, 0.71719, 1.03536
16.429, -0.11106, 0.30449, -1.02168, 0.71719, 1.04542
16.443, -0.11535, 0.30449, -1.02168, 0.71719, 1.05548
16.457, -0.11963, 0.30449, -1.02168, 0.71719, 1.06554
16.471, -0.12392, 0.30449, -1.02168, 0.71719, 1.07559
16.486, -0.12820, 0.30449, -1.02168, 0.71719, 1.08565
16.500, -0.13249, 0.30449, -1.02168, 0.71719, 1.09571
16.514, -0.13678, 0.30449, -1.02168, 0.71719, 1.10577
16.529, -0.14106, 0.30449, -1.02168, 0.71719, 1.11582
16.543, -0.14535, 0.30449, -1.02168, 0.71719, 1.12588
16.557, -0.14963, 0.30449, -1.02168, 0.71719, 1.13594
16.571, -0.15392, 0.30449, -1.02168, 0.71719, 1.14599
16.586, -0.15820, 0.30449, -1.02168, 0.71719, 1.15603
16.600, -0.16249, 0.30449, -1.02168, 0.71719, 1.16605
16.614, -0.16678, 0.30449, -1.02168, 0.71719, 1.17606
16.629, -0.17106, 0.30449, -1.02168, 0.71719, 1.18604
16.643, -0.17535, 0.30449, -1.02168, 0.71719, 1.19598
16.657, -0.17963, 0.30449, -1.02168, 0.71719, 1.20589
16.671, -0.18392, 0.30449, -1.02168, 0.71719, 1.21576
16.686, -0.18820, 0.30449, -1.02168, 0.71719, 1.22558
16.700, -0.19249, 0.30449, -1.02168, 0.71719, 1.23535
16.714, -0.19678, 0.30449, -1.02168, 0.71719, 1.24506
16.729, -0.20106, 0.30449, -1.02168, 0.71719, 1.25471
16.743, -0.20535, 0.30449, -1.02168, 0.71719, 1.26429
16.757, -0.20963, 0.30449, -1.02168, 0.71719, 1.27379
16.771, -0.21392, 0.30449, -1.02168, 0.71719, 1.28322
16.786, -0.21820, 0.30449, -1.02168, 0.71719, 1.29257
16.800, -0.22249, 0.30449, -1.02168, 0.71719, 1.30182
16.814, -0.22678, 0.30449, -1.02168, 0.71719, 1.31099
16.829, -0.23106, 0.30449, -1.02168, 0.71719, 1.32005
16.843, -0.23535, 0.30449, -1.02168, 0.71719, 1.32901
16.857, -0.23963, 0.30449, -1.02168, 0.71719, 1.33786
16.871, -0.24392, 0.30449, -1.02168, 0.71719, 1.34659
16.886, -0.24819, 0.30449, -1.02168, 0.71719, 1.35521
16.900, -0.25245, 0.30449, -1.02168, 0.71719, 1.36370
16.914, -0.25669, 0.30449, -1.02168, 0.71719, 1.37206
16.929, -0.26091, 0.30449, -1.02168, 0.71719, 1.38028
16.943, -0.26510, 0.30449, -1.02168, 0.71719, 1.38836
16.957, -0.26924, 0.30449, -1.02168, 0.71719, 1.39630
16.971, -0.27335, 0.30449, -1.02168, 0.71719, 1.40408
16.986, -0.27740, 0.30449, -1.02168, 0.71719, 1.41171
17.000, -0.28140, 0.30449, -1.02168, 0.71719, 1.41918
17.014, -0.28535, 0.30449, -1.02168, 0.71719, 1.42648
17.029, -0.28922, 0.30449, -1.02168, 0.71719, 1.43361
17.043, -0.29302, 0.30449, -1.02168, 0.71719, 1.44056
17.057, -0.29675, 0.30449, -1.02168, 0.71719, 1.44733
17.071, -0.30039, 0.30449, -1.02168, 0.71719, 1.45391
17.086, -0.30395, 0.30449, -1.02168, 0.71719, 1.46029
17.100, -0.30743, 0.30449, -1.02168, 0.71719, 1.46648
17.114, -0.31083, 0.30449, -1.02168, 0.71719, 1.47247
17.129, -0.31414, 0.30449, -1.02168, 0.71719, 1.47826
17.143, -0.31738, 0.30449, -1.02168, 0.71719, 1.48384
17.157, -0.32053, 0.30449, -1.02168, 0.71719, 1.48922
17.171, -0.32360, 0.30449, -1.02168, 0.71719, 1.49440
17.186, -0.32659, 0.30449, -1.02168, 0.71719, 1.49937
17.200, -0.32950, 0.30449, -1.02168, 0.71719, 1.50415
17.214, -0.33232, 0.30449, -1.02168, 0.71719, 1.50872
17.229, -0.33507, 0.30449, -1.02168, 0.71719, 1.51308
17.243, -0.33773, 0.30449, -1.02168, 0.71719, 1.51725
17.257, -0.34031, 0.30449, -1.02168, 0.71719, 1.52122
17.271, -0.34281, 0.30449, -1.02168, 0.71719, 1.52498
17.286, -0.34523, 0.30449, -1.02168, 0.71719, 1.52855
17.300, -0.34757, 0.30449, -1.02168, 0.71719, 1.53192
17.314, -0.34982, 0.30449, -1.02168, 0.71719, 1.53512
17.329, -0.35200, 0.30449, -1.02168, 0.71719, 1.53813
17.343, -0.35409, 0.30449, -1.02168, 0.71719, 1.54097
17.357, -0.35610, 0.30449, -1.02168, 0.71719, 1.54364
17.371, -0.35802, 0.30449, -1.02168, 0.71719, 1.54614
17.386, -0.35987, 0.30449, -1.02168, 0.71719, 1.54849
17.400, -0.36164, 0.30449, -1.02168, 0.71719, 1.55068
17.414, -0.36332, 0.30449, -1.02168, 0.71719, 1.55273
17.429, -0.36492, 0.30449, -1.02168, 0.71719, 1.55463
17.443, -0.36644, 0.30449, -1.02168, 0.71719, 1.55639
