Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
20.375, -0.38051, 0.51496, -0.61743, 0.08789, 2.44872
20.388, -0.38051, 0.51779, -0.61305, 0.07941, 2.45917
20.400, -0.38051, 0.52063, -0.60868, 0.07093, 2.46962
20.413, -0.38051, 0.52347, -0.60430, 0.06245, 2.48007
20.425, -0.38051, 0.52630, -0.59993, 0.05397, 2.49053
20.438, -0.38051, 0.52914, -0.59555, 0.04549, 2.50098
20.450, -0.38051, 0.53198, -0.59118, 0.03702, 2.51143
20.463, -0.38051, 0.53481, -0.58680, 0.02856, 2.52188
20.475, -0.38051, 0.53764, -0.58243, 0.02011, 2.53233
20.488, -0.38051, 0.54047, -0.57805, 0.01168, 2.54279
20.500, -0.38051, 0.54329, -0.57368, 0.00326, 2.55324
20.513, -0.38051, 0.54610, -0.56930, -0.00514, 2.56369
20.525, -0.38051, 0.54891, -0.56493, -0.01351, 2.57414
20.538, -0.38051, 0.55171, -0.56055, -0.02185, 2.58460
20.550, -0.38051, 0.55450, -0.55618, -0.03017, 2.59505
20.563, -0.38051, 0.55728, -0.55180, -0.03844, 2.60550
20.575, -0.38051, 0.56004, -0.54743, -0.04669, 2.61595
20.588, -0.38051, 0.56280, -0.54305, -0.05489, 2.62640
20.600, -0.38051, 0.56554, -0.53868, -0.06305, 2.63686
20.613, -0.38051, 0.56826, -0.53430, -0.07116, 2.64731
20.625, -0.38051, 0.57097, -0.52993, -0.07923, 2.65776
20.638, -0.38051, 0.57367, -0.52555, -0.08724, 2.66821
20.650, -0.38051, 0.57634, -0.52118, -0.09519, 2.67867
20.663, -0.38051, 0.57900, -0.51680, -0.10309, 2.68912
20.675, -0.38051, 0.58163, -0.51243, -0.11092, 2.69957
20.688, -0.38051, 0.58424, -0.50806, -0.11869, 2.71002
20.700, -0.38051, 0.58684, -0.50368, -0.12640, 2.72046
20.713, -0.38051, 0.58940, -0.49930, -0.13403, 2.73089
20.725, -0.38051, 0.59195, -0.49493, -0.14158, 2.74130
20.738, -0.38051, 0.59447, -0.49055, -0.14906, 2.75169
20.750, -0.38051, 0.59696, -0.48618, -0.15646, 2.76204
20.763, -0.38051, 0.59942, -0.48180, -0.16378, 2.77236
20.775, -0.38051, 0.60186, -0.47743, -0.17100, 2.78263
20.788, -0.38051, 0.60426, -0.47306, -0.17814, 2.79286
20.800, -0.38051, 0.60663, -0.46868, -0.18519, 2.80303
20.813, -0.38051, 0.60898, -0.46431, -0.19213, 2.81314
20.825, -0.38051, 0.61129, -0.45993, -0.19898, 2.82318
20.838, -0.38051, 0.61356, -0.45556, -0.20573, 2.83315
20.850, -0.38051, 0.61580, -0.45118, -0.21237, 2.84305
20.863, -0.38051, 0.61801, -0.44680, -0.21891, 2.85286
20.875, -0.38051, 0.62017, -0.44243, -0.22533, 2.86258
20.888, -0.38051, 0.62230, -0.43805, -0.23163, 2.87221
20.900, -0.38051, 0.62439, -0.43368, -0.23782, 2.88173
20.913, -0.38051, 0.62644, -0.42931, -0.24389, 2.89115
20.925, -0.38051, 0.62845, -0.42495, -0.24983, 2.90045
20.938, -0.38051, 0.63041, -0.42061, -0.25564, 2.90964
20.950, -0.38051, 0.63233, -0.41628, -0.26133, 2.91870
20.963, -0.38051, 0.63421, -0.41197, -0.26688, 2.92763
20.975, -0.38051, 0.63604, -0.40768, -0.27229, 2.93642
20.988, -0.38051, 0.63782, -0.40343, -0.27757, 2.94508
21.000, -0.38051, 0.63956, -0.39921, -0.28270, 2.95358
21.013, -0.38051, 0.64125, -0.39502, -0.28769, 2.96193
21.025, -0.38051, 0.64290, -0.39087, -0.29253, 2.97012
21.038, -0.38051, 0.64450, -0.38677, -0.29723, 2.97815
21.050, -0.38051, 0.64605, -0.38272, -0.30179, 2.98600
21.063, -0.38051, 0.64756, -0.37872, -0.30620, 2.99368
21.075, -0.38051, 0.64903, -0.37477, -0.31047, 3.00117
21.088, -0.38051, 0.65044, -0.37088, -0.31459, 3.00848
21.100, -0.38051, 0.65181, -0.36706, -0.31857, 3.01558
21.113, -0.38051, 0.65314, -0.36331, -0.32241, 3.02249
21.125, -0.38051, 0.65441, -0.35962, -0.32610, 3.02920
21.138, -0.38051, 0.65565, -0.35602, -0.32965, 3.03569
21.150, -0.38051, 0.65683, -0.35249, -0.33306, 3.04196
21.163, -0.38051, 0.65797, -0.34904, -0.33632, 3.04801
21.175, -0.38051, 0.65907, -0.34569, -0.33944, 3.05385
21.188, -0.38051, 0.66012, -0.34242, -0.34242, 3.05947
21.200, -0.38051, 0.66112, -0.33925, -0.34527, 3.06486
21.213, -0.38051, 0.66208, -0.33617, -0.34799, 3.07005
21.225, -0.38051, 0.66299, -0.33320, -0.35058, 3.07501
21.238, -0.38051, 0.66386, -0.33034, -0.35304, 3.07975
21.250, -0.38051, 0.66468, -0.32759, -0.35538, 3.08427
21.263, -0.38051, 0.66547, -0.32494, -0.35760, 3.08858
21.275, -0.38051, 0.66621, -0.32241, -0.35970, 3.09267
21.288, -0.38051, 0.66692, -0.31998, -0.36169, 3.09654
21.300, -0.38051, 0.66758, -0.31767, -0.36357, 3.10020
21.313, -0.38051, 0.66821, -0.31546, -0.36535, 3.10366
21.325, -0.38051, 0.66881, -0.31336, -0.36702, 3.10692
21.338, -0.38051, 0.66937, -0.31137, -0.36859, 3.10999
21.350, -0.38051, 0.66989, -0.30949, -0.37006, 3.11287
21.363, -0.38051, 0.67038, -0.30772, -0.37144, 3.11557
21.375, -0.38051, 0.67084, -0.30606, -0.37273, 3.11809
21.388, -0.38051, 0.67127, -0.30451, -0.37393, 3.12045
21.400, -0.38051, 0.67167, -0.30307, -0.37504, 3.12264
21.413, -0.38051, 0.67204, -0.30173, -0.37607, 3.12468
21.425, -0.38051, 0.67239, -0.30049, -0.37703, 3.12657
21.438, -0.38051, 0.67270, -0.29935, -0.37790, 3.12831
21.450, -0.38051, 0.67299, -0.29830, -0.37871, 3.12991
21.463, -0.38051, 0.67326, -0.29734, -0.37945, 3.13137
21.475, -0.38051, 0.67350, -0.29646, -0.38012, 3.13271
21.488, -0.38051, 0.67373, -0.29567, -0.38072, 3.13392
21.500, -0.38051, 0.67393, -0.29495, -0.38127, 3.13502
21.513, -0.38051, 0.67411, -0.29431, -0.38176, 3.13601
21.525, -0.38051, 0.67427, -0.29373, -0.38219, 3.13690
21.538, -0.38051, 0.67441, -0.29322, -0.38258, 3.13768
21.550, -0.38051, 0.67454, -0.29277, -0.38292, 3.13838
21.563, -0.38051, 0.67465, -0.29237, -0.38321, 3.13898
21.575, -0.38051, 0.67474, -0.29204, -0.38346, 3.13951
21.588, -0.38051, 0.67482, -0.29175, -0.38368, 3.13995
21.600, -0.38051, 0.67489, -0.29150, -0.38386, 3.14033
21.613, -0.38051, 0.67495, -0.29130, -0.38400, 3.14065
21.625, -0.38051, 0.67500, -0.29113, -0.38412, 3.14091
21.638, -0.38051, 0.67503, -0.29100, -0.38422, 3.14111
21.650, -0.38051, 0.67506, -0.29090, -0.38429, 3.14127
21.663, -0.38051, 0.67508, -0.29083, -0.38434, 3.14139
21.675, -0.38051, 0.67510, -0.29078, -0.38437, 3.14148
21.688, -0.38051, 0.67511, -0.29074, -0.38439, 3.14153
21.700, -0.38051, 0.67512, -0.29072, -0.38440, 3.14157
21.713, -0.38051, 0.67512, -0.29071, -0.38441, 3.14158
21.725, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.738, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.750, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.763, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.775, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.788, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.800, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.813, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.825, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.838, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.850, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.863, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.875, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.888, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.900, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
21.913, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.925, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.938, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.950, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.963, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.975, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
21.988, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.000, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.013, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.025, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.038, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.050, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.063, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.075, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.088, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.100, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.113, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.125, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.138, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.150, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.163, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.175, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.188, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.200, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.213, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.225, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.238, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.250, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.263, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.275, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.288, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.300, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.313, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.325, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.338, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.350, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.363, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.375, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.388, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.400, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.413, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.425, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.438, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.450, -0.38051, 0.67512, -0.29071, -0.38440, 3.14160
22.463, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.475, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.488, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.500, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.513, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.525, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.538, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.550, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.563, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.575, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.588, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.600, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.613, -0.38051, 0.67512, -0.29071, -0.38441, 3.14160
22.625, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.638, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.650, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.663, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.675, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.688, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.700, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.713, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.725, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.738, -0.38051, 0.67512, -0.29071, -0.38441, 3.14159
22.750, -0.38051, 0.67513, -0.29071, -0.38441, 3.14158
22.763, -0.38051, 0.67514, -0.29073, -0.38442, 3.14156
22.775, -0.38050, 0.67516, -0.29075, -0.38442, 3.14152
22.788, -0.38050, 0.67520, -0.29078, -0.38443, 3.14146
22.800, -0.38049, 0.67526, -0.29084, -0.38445, 3.14137
22.813, -0.38049, 0.67534, -0.29091, -0.38447, 3.14125
22.825, -0.38047, 0.67545, -0.29101, -0.38449, 3.14108
22.838, -0.38046, 0.67559, -0.29114, -0.38452, 3.14088
22.850, -0.38044, 0.67577, -0.29130, -0.38456, 3.14062
22.863, -0.38042, 0.67599, -0.29150, -0.38461, 3.14030
22.875, -0.38039, 0.67624, -0.29173, -0.38466, 3.13992
22.888, -0.38036, 0.67655, -0.29201, -0.38473, 3.13948
22.900, -0.38033, 0.67690, -0.29233, -0.38480, 3.13896
22.913, -0.38029, 0.67732, -0.29270, -0.38489, 3.13836
22.925, -0.38024, 0.67779, -0.29313, -0.38498, 3.13768
22.938, -0.38019, 0.67832, -0.29361, -0.38509, 3.13692
22.950, -0.38014, 0.67892, -0.29415, -0.38521, 3.13605
22.963, -0.38007, 0.67958, -0.29476, -0.38535, 3.13509
22.975, -0.38000, 0.68033, -0.29543, -0.38550, 3.13402
22.988, -0.37992, 0.68115, -0.29618, -0.38566, 3.13284
23.000, -0.37984, 0.68205, -0.29700, -0.38584, 3.13154
23.013, -0.37974, 0.68304, -0.29789, -0.38604, 3.13012
23.025, -0.37964, 0.68412, -0.29887, -0.38626, 3.12857
23.038, -0.37953, 0.68529, -0.29993, -0.38649, 3.12689
23.050, -0.37941, 0.68656, -0.30108, -0.38674, 3.12507
23.063, -0.37928, 0.68793, -0.30233, -0.38701, 3.12310
23.075, -0.37914, 0.68941, -0.30367, -0.38730, 3.12099
23.088, -0.37899, 0.69099, -0.30510, -0.38761, 3.11872
23.100, -0.37883, 0.69269, -0.30664, -0.38795, 3.11629
23.113, -0.37866, 0.69449, -0.30828, -0.38830, 3.11369
23.125, -0.37848, 0.69641, -0.31003, -0.38868, 3.11092
23.138, -0.37828, 0.69843, -0.31188, -0.38909, 3.10797
23.150, -0.37808, 0.70056, -0.31383, -0.38952, 3.10484
23.163, -0.37786, 0.70281, -0.31588, -0.38997, 3.10152
23.175, -0.37763, 0.70516, -0.31803, -0.39045, 3.09801
23.188, -0.37738, 0.70762, -0.32029, -0.39095, 3.09430
23.200, -0.37713, 0.71019, -0.32265, -0.39149, 3.09038
23.213, -0.37686, 0.71287, -0.32511, -0.39205, 3.08626
23.225, -0.37658, 0.71566, -0.32767, -0.39264, 3.08192
23.238, -0.37628, 0.71856, -0.33034, -0.39326, 3.07738
23.250, -0.37598, 0.72156, -0.33310, -0.39391, 3.07262
23.263, -0.37566, 0.72466, -0.33597, -0.39459, 3.06765
23.275, -0.37533, 0.72787, -0.33894, -0.39531, 3.06248
23.288, -0.37498, 0.73116, -0.34199, -0.39605, 3.05709
23.300, -0.37462, 0.73455, -0.34514, -0.39683, 3.05149
23.313, -0.37425, 0.73802, -0.34837, -0.39765, 3.04569
23.325, -0.37387, 0.74158, -0.35169, -0.39850, 3.03967
23.338, -0.37348, 0.74521, -0.35508, -0.39938, 3.03344
23.350, -0.37307, 0.74892, -0.35855, -0.40030, 3.02701
23.363, -0.37265, 0.75269, -0.36209, -0.40126, 3.02037
23.375, -0.37222, 0.75654, -0.36570, -0.40225, 3.01354
23.388, -0.37177, 0.76044, -0.36937, -0.40329, 3.00652
23.400, -0.37131, 0.76440, -0.37311, -0.40436, 2.99931
23.413, -0.37084, 0.76842, -0.37690, -0.40547, 2.99192
23.425, -0.37036, 0.77249, -0.38075, -0.40663, 2.98435
23.438, -0.36986, 0.77661, -0.38464, -0.40782, 2.97662
23.450, -0.36935, 0.78077, -0.38859, -0.40906, 2.96872
23.463, -0.36883, 0.78497, -0.39257, -0.41034, 2.96066
23.475, -0.36829, 0.78920, -0.39660, -0.41166, 2.95246
23.488, -0.36775, 0.79347, -0.40067, -0.41303, 2.94410
23.500, -0.36719, 0.79776, -0.40476, -0.41444, 2.93560
23.513, -0.36661, 0.80208, -0.40889, -0.41590, 2.92697
23.525, -0.36603, 0.80641, -0.41304, -0.41740, 2.91821
23.538, -0.36543, 0.81076, -0.41721, -0.41895, 2.90932
23.550, -0.36482, 0.81512, -0.42140, -0.42055, 2.90031
23.563, -0.36420, 0.81950, -0.42561, -0.42220, 2.89119
23.575, -0.36356, 0.82387, -0.42983, -0.42390, 2.88196
23.588, -0.36291, 0.82825, -0.43406, -0.42564, 2.87262
23.600, -0.36225, 0.83262, -0.43829, -0.42744, 2.86319
23.613, -0.36158, 0.83699, -0.44252, -0.42929, 2.85367
23.625, -0.36089, 0.84137, -0.44675, -0.43119, 2.84406
23.638, -0.36019, 0.84574, -0.45098, -0.43315, 2.83437
23.650, -0.35948, 0.85012, -0.45522, -0.43516, 2.82460
23.663, -0.35876, 0.85449, -0.45945, -0.43722, 2.81476
23.675, -0.35802, 0.85887, -0.46368, -0.43934, 2.80486
23.688, -0.35727, 0.86325, -0.46791, -0.44151, 2.79490
23.700, -0.35651, 0.86762, -0.47215, -0.44374, 2.78489
23.713, -0.35573, 0.87200, -0.47638, -0.44602, 2.77483
23.725, -0.35494, 0.87637, -0.48061, -0.44835, 2.76472
23.738, -0.35414, 0.88075, -0.48484, -0.45074, 2.75458
23.750, -0.35333, 0.88512, -0.48908, -0.45319, 2.74441
23.763, -0.35250, 0.88949, -0.49331, -0.45569, 2.73421
23.775, -0.35167, 0.89387, -0.49754, -0.45824, 2.72399
23.788, -0.35082, 0.89824, -0.50177, -0.46085, 2.71376
23.800, -0.34995, 0.90262, -0.50601, -0.46351, 2.70351
23.813, -0.34908, 0.90700, -0.51024, -0.46623, 2.69327
23.825, -0.34819, 0.91137, -0.51447, -0.46900, 2.68302
23.838, -0.34728, 0.91575, -0.51870, -0.47182, 2.67277
23.850, -0.34637, 0.92012, -0.52294, -0.47471, 2.66253
23.863, -0.34544, 0.92450, -0.52717, -0.47764, 2.65228
23.875, -0.34450, 0.92887, -0.53140, -0.48063, 2.64203
23.888, -0.34355, 0.93325, -0.53563, -0.48367, 2.63179
23.900, -0.34259, 0.93762, -0.53987, -0.48677, 2.62154
23.913, -0.34161, 0.94200, -0.54410, -0.48992, 2.61129
23.925, -0.34062, 0.94637, -0.54833, -0.49313, 2.60104
23.938, -0.33961, 0.95075, -0.55256, -0.49639, 2.59080
23.950, -0.33860, 0.95512, -0.55680, -0.49971, 2.58055
23.963, -0.33757, 0.95950, -0.56103, -0.50307, 2.57030
23.975, -0.33653, 0.96387, -0.56526, -0.50649, 2.56006
23.988, -0.33548, 0.96825, -0.56949, -0.50996, 2.54981
24.000, -0.33441, 0.97262, -0.57373, -0.51348, 2.53956
24.013, -0.33333, 0.97700, -0.57796, -0.51705, 2.52932
24.025, -0.33224, 0.98137, -0.58219, -0.52066, 2.51907
24.038, -0.33113, 0.98575, -0.58642, -0.52433, 2.50882
24.050, -0.33002, 0.99012, -0.59066, -0.52804, 2.49858
24.063, -0.32889, 0.99450, -0.59489, -0.53180, 2.48833
24.075, -0.32775, 0.99887, -0.59912, -0.53560, 2.47808
24.088, -0.32659, 1.00325, -0.60335, -0.53945, 2.46783
24.100, -0.32542, 1.00762, -0.60758, -0.54334, 2.45759
24.113, -0.32424, 1.01200, -0.61182, -0.54728, 2.44734
24.125, -0.32305, 1.01637, -0.61605, -0.55126, 2.43709
24.138, -0.32184, 1.02075, -0.62028, -0.55528, 2.42685
24.150, -0.32063, 1.02512, -0.62451, -0.55935, 2.41660
24.163, -0.31940, 1.02950, -0.62875, -0.56345, 2.40635
24.175, -0.31815, 1.03387, -0.63298, -0.56759, 2.39611
24.188, -0.31690, 1.03825, -0.63721, -0.57178, 2.38586
24.200, -0.31563, 1.04262, -0.64144, -0.57600, 2.37561
24.213, -0.31435, 1.04700, -0.64568, -0.58026, 2.36536
24.225, -0.31305, 1.05137, -0.64991, -0.58456, 2.35512
24.238, -0.31174, 1.05575, -0.65414, -0.58889, 2.34487
24.250, -0.31042, 1.06012, -0.65837, -0.59326, 2.33462
24.263, -0.30909, 1.06450, -0.66261, -0.59766, 2.32438
24.275, -0.30775, 1.06887, -0.66684, -0.60210, 2.31413
24.288, -0.30639, 1.07325, -0.67107, -0.60657, 2.30388
24.300, -0.30502, 1.07762, -0.67530, -0.61107, 2.29364
24.313, -0.30364, 1.08200, -0.67954, -0.61560, 2.28339
24.325, -0.30224, 1.08637, -0.68377, -0.62017, 2.27314
24.338, -0.30083, 1.09075, -0.68800, -0.62477, 2.26290
24.350, -0.29941, 1.09512, -0.69223, -0.62939, 2.25265
24.363, -0.29798, 1.09950, -0.69647, -0.63405, 2.24240
24.375, -0.29653, 1.10387, -0.70070, -0.63873, 2.23215
24.388, -0.29507, 1.10825, -0.70493, -0.64344, 2.22191
24.400, -0.29360, 1.11262, -0.70916, -0.64818, 2.21166
24.413, -0.29212, 1.11700, -0.71340, -0.65295, 2.20141
24.425, -0.29062, 1.12137, -0.71763, -0.65774, 2.19117
24.438, -0.28912, 1.12575, -0.72186, -0.66255, 2.18092
24.450, -0.28760, 1.13012, -0.72609, -0.66739, 2.17067
24.463, -0.28607, 1.13450, -0.73033, -0.67225, 2.16043
24.475, -0.28453, 1.13887, -0.73456, -0.67713, 2.15018
24.488, -0.28298, 1.14325, -0.73879, -0.68204, 2.13993
24.500, -0.28142, 1.14762, -0.74302, -0.68697, 2.12969
24.513, -0.27985, 1.15200, -0.74726, -0.69191, 2.11944
24.525, -0.27827, 1.15637, -0.75149, -0.69688, 2.10919
24.538, -0.27669, 1.16075, -0.75572, -0.70186, 2.09894
24.550, -0.27509, 1.16512, -0.75995, -0.70687, 2.08870
24.563, -0.27349, 1.16950, -0.76418, -0.71189, 2.07845
24.575, -0.27188, 1.17387, -0.76842, -0.71693, 2.06820
24.588, -0.27026, 1.17825, -0.77265, -0.72198, 2.05796
24.600, -0.26864, 1.18262, -0.77688, -0.72705, 2.04771
24.613, -0.26701, 1.18700, -0.78111, -0.73213, 2.03746
24.625, -0.26537, 1.19137, -0.78535, -0.73723, 2.02722
24.638, -0.26372, 1.19575, -0.78958, -0.74234, 2.01697
24.650, -0.26208, 1.20012, -0.79381, -0.74746, 2.00672
24.663, -0.26042, 1.20450, -0.79804, -0.75259, 1.99647
24.675, -0.25876, 1.20887, -0.80228, -0.75773, 1.98623
24.688, -0.25710, 1.21325, -0.80651, -0.76289, 1.97598
24.700, -0.25543, 1.21762, -0.81074, -0.76805, 1.96573
24.713, -0.25376, 1.22200, -0.81497, -0.77322, 1.95549
24.725, -0.25209, 1.22637, -0.81921, -0.77840, 1.94524
24.738, -0.25041, 1.23075, -0.82344, -0.78359, 1.93499
24.750, -0.24873, 1.23512, -0.82767, -0.78879, 1.92475
24.763, -0.24705, 1.23950, -0.83190, -0.79399, 1.91450
24.775, -0.24537, 1.24387, -0.83614, -0.79919, 1.90425
24.788, -0.24368, 1.24825, -0.84037, -0.80440, 1.89401
24.800, -0.24200, 1.25262, -0.84460, -0.80961, 1.88376
24.813, -0.24031, 1.25700, -0.84883, -0.81483, 1.87351
24.825, -0.23862, 1.26137, -0.85307, -0.82004, 1.86326
24.838, -0.23693, 1.26575, -0.85730, -0.82526, 1.85302
24.850, -0.23525, 1.27012, -0.86153, -0.83048, 1.84277
24.863, -0.23356, 1.27450, -0.86576, -0.83570, 1.83252
24.875, -0.23187, 1.27887, -0.87000, -0.84092, 1.82228
24.888, -0.23018, 1.28325, -0.87423, -0.84614, 1.81203
24.900, -0.22849, 1.28762, -0.87846, -0.85136, 1.80178
24.913, -0.22681, 1.29200, -0.88269, -0.85657, 1.79154
24.925, -0.22512, 1.29637, -0.88693, -0.86179, 1.78129
24.938, -0.22343, 1.30075, -0.89116, -0.86701, 1.77104
24.950, -0.22174, 1.30512, -0.89539, -0.87223, 1.76080
24.963, -0.22005, 1.30950, -0.89962, -0.87745, 1.75055
24.975, -0.21837, 1.31387, -0.90386, -0.88267, 1.74030
24.988, -0.21668, 1.31825, -0.90809, -0.88789, 1.73005
25.000, -0.21499, 1.32262, -0.91232, -0.89311, 1.71981
25.013, -0.21330, 1.32700, -0.91655, -0.89833, 1.70956
25.025, -0.21161, 1.33137, -0.92078, -0.90355, 1.69931
25.038, -0.20993, 1.33575, -0.92502, -0.90876, 1.68907
25.050, -0.20824, 1.34012, -0.92925, -0.91398, 1.67882
25.063, -0.20655, 1.34450, -0.93348, -0.91920, 1.66857
25.075, -0.20486, 1.34887, -0.93771, -0.92442, 1.65833
25.088, -0.20318, 1.35325, -0.94195, -0.92964, 1.64808
25.100, -0.20149, 1.35762, -0.94618, -0.93486, 1.63783
25.113, -0.19980, 1.36200, -0.95041, -0.94008, 1.62758
25.125, -0.19811, 1.36637, -0.95464, -0.94530, 1.61734
25.138, -0.19642, 1.37075, -0.95888, -0.95052, 1.60709
25.150, -0.19474, 1.37512, -0.96311, -0.95573, 1.59684
25.163, -0.19305, 1.37949, -0.96734, -0.96095, 1.58660
25.175, -0.19136, 1.38387, -0.97157, -0.96617, 1.57635
25.188, -0.18967, 1.38824, -0.97581, -0.97139, 1.56610
25.200, -0.18798, 1.39262, -0.98004, -0.97661, 1.55586
25.213, -0.18630, 1.39699, -0.98427, -0.98183, 1.54561
25.225, -0.18461, 1.40137, -0.98850, -0.98705, 1.53536
25.238, -0.18292, 1.40575, -0.99274, -0.99227, 1.52512
25.250, -0.18123, 1.41012, -0.99697, -0.99749, 1.51487
25.263, -0.17955, 1.41449, -1.00120, -1.00270, 1.50462
25.275, -0.17786, 1.41887, -1.00543, -1.00792, 1.49437
25.288, -0.17617, 1.42324, -1.00967, -1.01314, 1.48413
25.300, -0.17448, 1.42762, -1.01390, -1.01836, 1.47388
25.313, -0.17279, 1.43199, -1.01813, -1.02358, 1.46363
25.325, -0.17111, 1.43637, -1.02236, -1.02880, 1.45339
25.338, -0.16942, 1.44074, -1.02660, -1.03402, 1.44314
25.350, -0.16773, 1.44512, -1.03083, -1.03924, 1.43289
25.363, -0.16604, 1.44949, -1.03506, -1.04446, 1.42265
25.375, -0.16435, 1.45387, -1.03929, -1.04968, 1.41240
25.388, -0.16267, 1.45824, -1.04353, -1.05489, 1.40215
25.400, -0.16098, 1.46262, -1.04776, -1.06011, 1.39191
25.413, -0.15929, 1.46699, -1.05199, -1.06533, 1.38166
25.425, -0.15760, 1.47137, -1.05622, -1.07055, 1.37141
25.438, -0.15591, 1.47574, -1.06046, -1.07577, 1.36116
25.450, -0.15423, 1.48012, -1.06469, -1.08099, 1.35092
25.463, -0.15254, 1.48449, -1.06892, -1.08621, 1.34067
