Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
13.567, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.583, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.600, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.617, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.633, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.650, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.667, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.683, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.700, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.717, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.733, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.750, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.767, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.783, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.800, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.817, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.833, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.850, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.867, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.883, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.900, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.917, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.933, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.950, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.967, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.983, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.000, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.017, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.033, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.050, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.067, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.083, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.100, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.117, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.133, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.150, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.167, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.183, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.200, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.217, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.233, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.250, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.267, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.283, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.300, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.317, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.333, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
14.350, 0.38050, 0.30449, -1.02168, 0.71719, 0.00002
14.367, 0.38046, 0.30449, -1.02168, 0.71719, 0.00005
14.383, 0.38040, 0.30449, -1.02168, 0.71719, 0.00011
14.400, 0.38031, 0.30449, -1.02168, 0.71719, 0.00021
14.417, 0.38016, 0.30449, -1.02168, 0.71719, 0.00035
14.433, 0.37996, 0.30449, -1.02168, 0.71719, 0.00054
14.450, 0.37969, 0.30449, -1.02168, 0.71719, 0.00079
14.467, 0.37935, 0.30449, -1.02168, 0.71719, 0.00112
14.483, 0.37892, 0.30449, -1.02168, 0.71719, 0.00152
14.500, 0.37840, 0.30449, -1.02168, 0.71719, 0.00200
14.517, 0.37778, 0.30449, -1.02168, 0.71719, 0.00258
14.533, 0.37704, 0.30449, -1.02168, 0.71719, 0.00326
14.550, 0.37620, 0.30449, -1.02168, 0.71719, 0.00405
14.567, 0.37524, 0.30449, -1.02168, 0.71719, 0.00496
14.583, 0.37418, 0.30449, -1.02168, 0.71719, 0.00600
14.600, 0.37300, 0.30449, -1.02168, 0.71719, 0.00717
14.617, 0.37171, 0.30449, -1.02168, 0.71719, 0.00849
14.633, 0.37031, 0.30449, -1.02168, 0.71719, 0.00995
14.650, 0.36880, 0.30449, -1.02168, 0.71719, 0.01158
14.667, 0.36718, 0.30449, -1.02168, 0.71719, 0.01337
14.683, 0.36544, 0.30449, -1.02168, 0.71719, 0.01535
14.700, 0.36360, 0.30449, -1.02168, 0.71719, 0.01750
14.717, 0.36164, 0.30449, -1.02168, 0.71719, 0.01985
14.733, 0.35958, 0.30449, -1.02168, 0.71719, 0.02240
14.750, 0.35740, 0.30449, -1.02168, 0.71719, 0.02516
14.767, 0.35511, 0.30449, -1.02168, 0.71719, 0.02814
14.783, 0.35271, 0.30449, -1.02168, 0.71719, 0.03134
14.800, 0.35020, 0.30449, -1.02168, 0.71719, 0.03478
14.817, 0.34758, 0.30449, -1.02168, 0.71719, 0.03846
14.833, 0.34484, 0.30449, -1.02168, 0.71719, 0.04239
14.850, 0.34200, 0.30449, -1.02168, 0.71719, 0.04658
14.867, 0.33904, 0.30449, -1.02168, 0.71719, 0.05104
14.883, 0.33598, 0.30449, -1.02168, 0.71719, 0.05577
14.900, 0.33280, 0.30449, -1.02168, 0.71719, 0.06078
14.917, 0.32951, 0.30449, -1.02168, 0.71719, 0.06607
14.933, 0.32611, 0.30449, -1.02168, 0.71719, 0.07162
14.950, 0.32260, 0.30449, -1.02168, 0.71719, 0.07746
14.967, 0.31898, 0.30449, -1.02168, 0.71719, 0.08357
14.983, 0.31524, 0.30449, -1.02168, 0.71719, 0.08995
15.000, 0.31140, 0.30449, -1.02168, 0.71719, 0.09661
15.017, 0.30744, 0.30449, -1.02168, 0.71719, 0.10355
15.033, 0.30338, 0.30449, -1.02168, 0.71719, 0.11076
15.050, 0.29920, 0.30449, -1.02168, 0.71719, 0.11824
15.067, 0.29491, 0.30449, -1.02168, 0.71719, 0.12598
15.083, 0.29051, 0.30449, -1.02168, 0.71719, 0.13397
15.100, 0.28601, 0.30449, -1.02168, 0.71719, 0.14221
15.117, 0.28142, 0.30449, -1.02168, 0.71719, 0.15069
15.133, 0.27675, 0.30449, -1.02168, 0.71719, 0.15939
15.150, 0.27200, 0.30449, -1.02168, 0.71719, 0.16831
15.167, 0.26719, 0.30449, -1.02168, 0.71719, 0.17745
15.183, 0.26233, 0.30449, -1.02168, 0.71719, 0.18679
15.200, 0.25742, 0.30449, -1.02168, 0.71719, 0.19632
15.217, 0.25247, 0.30449, -1.02168, 0.71719, 0.20604
15.233, 0.24750, 0.30449, -1.02168, 0.71719, 0.21594
15.250, 0.24251, 0.30449, -1.02168, 0.71719, 0.22600
15.267, 0.23751, 0.30449, -1.02168, 0.71719, 0.23623
15.283, 0.23251, 0.30449, -1.02168, 0.71719, 0.24662
15.300, 0.22751, 0.30449, -1.02168, 0.71719, 0.25715
15.317, 0.22251, 0.30449, -1.02168, 0.71719, 0.26781
15.333, 0.21751, 0.30449, -1.02168, 0.71719, 0.27861
15.350, 0.21251, 0.30449, -1.02168, 0.71719, 0.28952
15.367, 0.20751, 0.30449, -1.02168, 0.71719, 0.30055
15.383, 0.20251, 0.30449, -1.02168, 0.71719, 0.31168
15.400, 0.19751, 0.30449, -1.02168, 0.71719, 0.32291
15.417, 0.19251, 0.30449, -1.02168, 0.71719, 0.33422
15.433, 0.18751, 0.30449, -1.02168, 0.71719, 0.34561
15.450, 0.18251, 0.30449, -1.02168, 0.71719, 0.35708
15.467, 0.17751, 0.30449, -1.02168, 0.71719, 0.36861
15.483, 0.17251, 0.30449, -1.02168, 0.71719, 0.38019
15.500, 0.16751, 0.30449, -1.02168, 0.71719, 0.39181
15.517, 0.16251, 0.30449, -1.02168, 0.71719, 0.40348
15.533, 0.15751, 0.30449, -1.02168, 0.71719, 0.41517
15.550, 0.15251, 0.30449, -1.02168, 0.71719, 0.42689
15.567, 0.14751, 0.30449, -1.02168, 0.71719, 0.43862
15.583, 0.14251, 0.30449, -1.02168, 0.71719, 0.45035
15.600, 0.13751, 0.30449, -1.02168, 0.71719, 0.46209
15.617, 0.13251, 0.30449, -1.02168, 0.71719, 0.47382
15.633, 0.12751, 0.30449, -1.02168, 0.71719, 0.48555
15.650, 0.12251, 0.30449, -1.02168, 0.71719, 0.49729
15.667, 0.11751, 0.30449, -1.02168, 0.71719, 0.50902
15.683, 0.11251, 0.30449, -1.02168, 0.71719, 0.52076
15.700, 0.10751, 0.30449, -1.02168, 0.71719, 0.53249
15.717, 0.10251, 0.30449, -1.02168, 0.71719, 0.54422
15.733, 0.09751, 0.30449, -1.02168, 0.71719, 0.55596
15.750, 0.09251, 0.30449, -1.02168, 0.71719, 0.56769
15.767, 0.08751, 0.30449, -1.02168, 0.71719, 0.57942
15.783, 0.08251, 0.30449, -1.02168, 0.71719, 0.59116
15.800, 0.07751, 0.30449, -1.02168, 0.71719, 0.60289
15.817, 0.07251, 0.30449, -1.02168, 0.71719, 0.61463
15.833, 0.06751, 0.30449, -1.02168, 0.71719, 0.62636
15.850, 0.06251, 0.30449, -1.02168, 0.71719, 0.63809
15.867, 0.05751, 0.30449, -1.02168, 0.71719, 0.64983
15.883, 0.05251, 0.30449, -1.02168, 0.71719, 0.66156
15.900, 0.04751, 0.30449, -1.02168, 0.71719, 0.67329
15.917, 0.04251, 0.30449, -1.02168, 0.71719, 0.68503
15.933, 0.03751, 0.30449, -1.02168, 0.71719, 0.69676
15.950, 0.03251, 0.30449, -1.02168, 0.71719, 0.70849
15.967, 0.02751, 0.30449, -1.02168, 0.71719, 0.72023
15.983, 0.02251, 0.30449, -1.02168, 0.71719, 0.73196
16.000, 0.01751, 0.30449, -1.02168, 0.71719, 0.74370
16.017, 0.01251, 0.30449, -1.02168, 0.71719, 0.75543
16.033, 0.00751, 0.30449, -1.02168, 0.71719, 0.76716
16.050, 0.00251, 0.30449, -1.02168, 0.71719, 0.77890
16.067, -0.00249, 0.30449, -1.02168, 0.71719, 0.79063
16.083, -0.00749, 0.30449, -1.02168, 0.71719, 0.80236
16.100, -0.01249, 0.30449, -1.02168, 0.71719, 0.81410
16.117, -0.01749, 0.30449, -1.02168, 0.71719, 0.82583
16.133, -0.02249, 0.30449, -1.02168, 0.71719, 0.83757
16.150, -0.02749, 0.30449, -1.02168, 0.71719, 0.84930
16.167, -0.03249, 0.30449, -1.02168, 0.71719, 0.86103
16.183, -0.03749, 0.30449, -1.02168, 0.71719, 0.87277
16.200, -0.04249, 0.30449, -1.02168, 0.71719, 0.88450
16.217, -0.04749, 0.30449, -1.02168, 0.71719, 0.89623
16.233, -0.05249, 0.30449, -1.02168, 0.71719, 0.90797
16.250, -0.05749, 0.30449, -1.02168, 0.71719, 0.91970
16.267, -0.06249, 0.30449, -1.02168, 0.71719, 0.93144
16.283, -0.06749, 0.30449, -1.02168, 0.71719, 0.94317
16.300, -0.07249, 0.30449, -1.02168, 0.71719, 0.95490
16.317, -0.07749, 0.30449, -1.02168, 0.71719, 0.96664
16.333, -0.08249, 0.30449, -1.02168, 0.71719, 0.97837
16.350, -0.08749, 0.30449, -1.02168, 0.71719, 0.99010
16.367, -0.09249, 0.30449, -1.02168, 0.71719, 1.00184
16.383, -0.09749, 0.30449, -1.02168, 0.71719, 1.01357
16.400, -0.10249, 0.30449, -1.02168, 0.71719, 1.02531
16.417, -0.10749, 0.30449, -1.02168, 0.71719, 1.03704
16.433, -0.11249, 0.30449, -1.02168, 0.71719, 1.04877
16.450, -0.11749, 0.30449, -1.02168, 0.71719, 1.06051
16.467, -0.12249, 0.30449, -1.02168, 0.71719, 1.07224
16.483, -0.12749, 0.30449, -1.02168, 0.71719, 1.08397
16.500, -0.13249, 0.30449, -1.02168, 0.71719, 1.09571
16.517, -0.13749, 0.30449, -1.02168, 0.71719, 1.10744
16.533, -0.14249, 0.30449, -1.02168, 0.71719, 1.11917
16.550, -0.14749, 0.30449, -1.02168, 0.71719, 1.13091
16.567, -0.15249, 0.30449, -1.02168, 0.71719, 1.14264
16.583, -0.15749, 0.30449, -1.02168, 0.71719, 1.15436
16.600, -0.16249, 0.30449, -1.02168, 0.71719, 1.16605
16.617, -0.16749, 0.30449, -1.02168, 0.71719, 1.17772
16.633, -0.17249, 0.30449, -1.02168, 0.71719, 1.18935
16.650, -0.17749, 0.30449, -1.02168, 0.71719, 1.20094
16.667, -0.18249, 0.30449, -1.02168, 0.71719, 1.21247
16.683, -0.18749, 0.30449, -1.02168, 0.71719, 1.22395
16.700, -0.19249, 0.30449, -1.02168, 0.71719, 1.23535
16.717, -0.19749, 0.30449, -1.02168, 0.71719, 1.24667
16.733, -0.20249, 0.30449, -1.02168, 0.71719, 1.25791
16.750, -0.20749, 0.30449, -1.02168, 0.71719, 1.26905
16.767, -0.21249, 0.30449, -1.02168, 0.71719, 1.28009
16.783, -0.21749, 0.30449, -1.02168, 0.71719, 1.29102
16.800, -0.22249, 0.30449, -1.02168, 0.71719, 1.30182
16.817, -0.22749, 0.30449, -1.02168, 0.71719, 1.31250
16.833, -0.23249, 0.30449, -1.02168, 0.71719, 1.32305
16.850, -0.23749, 0.30449, -1.02168, 0.71719, 1.33345
16.867, -0.24249, 0.30449, -1.02168, 0.71719, 1.34369
16.883, -0.24748, 0.30449, -1.02168, 0.71719, 1.35378
16.900, -0.25245, 0.30449, -1.02168, 0.71719, 1.36370
16.917, -0.25740, 0.30449, -1.02168, 0.71719, 1.37344
16.933, -0.26231, 0.30449, -1.02168, 0.71719, 1.38299
16.950, -0.26717, 0.30449, -1.02168, 0.71719, 1.39235
16.967, -0.27198, 0.30449, -1.02168, 0.71719, 1.40151
16.983, -0.27673, 0.30449, -1.02168, 0.71719, 1.41045
17.000, -0.28140, 0.30449, -1.02168, 0.71719, 1.41918
17.017, -0.28600, 0.30449, -1.02168, 0.71719, 1.42768
17.033, -0.29050, 0.30449, -1.02168, 0.71719, 1.43594
17.050, -0.29489, 0.30449, -1.02168, 0.71719, 1.44396
17.067, -0.29918, 0.30449, -1.02168, 0.71719, 1.45173
17.083, -0.30336, 0.30449, -1.02168, 0.71719, 1.45924
17.100, -0.30743, 0.30449, -1.02168, 0.71719, 1.46648
17.117, -0.31138, 0.30449, -1.02168, 0.71719, 1.47345
17.133, -0.31523, 0.30449, -1.02168, 0.71719, 1.48014
17.150, -0.31896, 0.30449, -1.02168, 0.71719, 1.48655
17.167, -0.32259, 0.30449, -1.02168, 0.71719, 1.49269
17.183, -0.32610, 0.30449, -1.02168, 0.71719, 1.49856
17.200, -0.32950, 0.30449, -1.02168, 0.71719, 1.50415
17.217, -0.33279, 0.30449, -1.02168, 0.71719, 1.50946
17.233, -0.33597, 0.30449, -1.02168, 0.71719, 1.51450
17.250, -0.33903, 0.30449, -1.02168, 0.71719, 1.51926
17.267, -0.34199, 0.30449, -1.02168, 0.71719, 1.52375
17.283, -0.34483, 0.30449, -1.02168, 0.71719, 1.52797
17.300, -0.34757, 0.30449, -1.02168, 0.71719, 1.53192
17.317, -0.35019, 0.30449, -1.02168, 0.71719, 1.53563
17.333, -0.35270, 0.30449, -1.02168, 0.71719, 1.53910
17.350, -0.35510, 0.30449, -1.02168, 0.71719, 1.54232
17.367, -0.35739, 0.30449, -1.02168, 0.71719, 1.54533
17.383, -0.35957, 0.30449, -1.02168, 0.71719, 1.54811
17.400, -0.36164, 0.30449, -1.02168, 0.71719, 1.55068
17.417, -0.36359, 0.30449, -1.02168, 0.71719, 1.55305
17.433, -0.36544, 0.30449, -1.02168, 0.71719, 1.55523
17.450, -0.36717, 0.30449, -1.02168, 0.71719, 1.55722
17.467, -0.36879, 0.30449, -1.02168, 0.71719, 1.55903
17.483, -0.37031, 0.30449, -1.02168, 0.71719, 1.56068
17.500, -0.37171, 0.30449, -1.02168, 0.71719, 1.56216
17.517, -0.37300, 0.30449, -1.02168, 0.71719, 1.56349
17.533, -0.37417, 0.30449, -1.02168, 0.71719, 1.56468
17.550, -0.37524, 0.30449, -1.02168, 0.71719, 1.56573
17.567, -0.37620, 0.30449, -1.02168, 0.71719, 1.56665
17.583, -0.37704, 0.30449, -1.02168, 0.71719, 1.56746
17.600, -0.37777, 0.30449, -1.02168, 0.71719, 1.56815
17.617, -0.37840, 0.30449, -1.02168, 0.71719, 1.56874
17.633, -0.37892, 0.30449, -1.02168, 0.71719, 1.56923
17.650, -0.37935, 0.30449, -1.02168, 0.71719, 1.56964
17.667, -0.37969, 0.30449, -1.02168, 0.71719, 1.56997
17.683, -0.37996, 0.30449, -1.02168, 0.71719, 1.57023
17.700, -0.38016, 0.30449, -1.02168, 0.71719, 1.57043
17.717, -0.38031, 0.30449, -1.02168, 0.71719, 1.57058
17.733, -0.38040, 0.30449, -1.02168, 0.71719, 1.57068
17.750, -0.38046, 0.30449, -1.02168, 0.71719, 1.57075
17.767, -0.38050, 0.30449, -1.02168, 0.71719, 1.57078
17.783, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.800, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.817, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.833, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.850, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.867, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.883, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.900, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.917, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.933, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.950, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.967, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
17.983, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.000, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.017, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.033, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.050, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.067, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.083, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.100, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.117, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.133, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.150, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.167, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.183, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.200, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.217, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.233, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.250, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.267, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.283, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.300, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.317, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.333, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.350, -0.38051, 0.30449, -1.02168, 0.71720, 1.57080
18.367, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.383, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.400, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.417, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.433, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.450, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.467, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.483, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.500, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.517, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.533, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.550, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.567, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.583, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.600, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.617, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.633, -0.38051, 0.30449, -1.02168, 0.71720, 1.57079
18.650, -0.38051, 0.30449, -1.02168, 0.71719, 1.57079
18.667, -0.38051, 0.30449, -1.02168, 0.71719, 1.57079
18.683, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.700, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.717, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.733, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.750, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.767, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.783, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.800, -0.38051, 0.30449, -1.02168, 0.71719, 1.57080
18.817, -0.38051, 0.30449, -1.02168, 0.71719, 1.57081
18.833, -0.38051, 0.30450, -1.02166, 0.71717, 1.57083
18.850, -0.38051, 0.30451, -1.02162, 0.71714, 1.57089
18.867, -0.38051, 0.30453, -1.02156, 0.71708, 1.57100
18.883, -0.38051, 0.30456, -1.02145, 0.71698, 1.57117
18.900, -0.38051, 0.30460, -1.02130, 0.71685, 1.57142
18.917, -0.38051, 0.30466, -1.02108, 0.71666, 1.57175
18.933, -0.38051, 0.30474, -1.02080, 0.71642, 1.57219
18.950, -0.38051, 0.30485, -1.02044, 0.71612, 1.57274
18.967, -0.38051, 0.30497, -1.02000, 0.71574, 1.57343
18.983, -0.38051, 0.30512, -1.01945, 0.71529, 1.57426
19.000, -0.38051, 0.30530, -1.01881, 0.71476, 1.57525
19.017, -0.38051, 0.30552, -1.01805, 0.71413, 1.57641
19.033, -0.38051, 0.30576, -1.01717, 0.71340, 1.57776
19.050, -0.38051, 0.30604, -1.01616, 0.71256, 1.57931
19.067, -0.38051, 0.30637, -1.01500, 0.71160, 1.58107
19.083, -0.38051, 0.30673, -1.01369, 0.71053, 1.58306
19.100, -0.38051, 0.30714, -1.01223, 0.70932, 1.58529
19.117, -0.38051, 0.30759, -1.01059, 0.70798, 1.58778
19.133, -0.38051, 0.30809, -1.00877, 0.70649, 1.59054
19.150, -0.38051, 0.30865, -1.00677, 0.70485, 1.59358
19.167, -0.38051, 0.30926, -1.00457, 0.70305, 1.59692
19.183, -0.38051, 0.30992, -1.00218, 0.70109, 1.60057
19.200, -0.38051, 0.31065, -0.99960, 0.69895, 1.60454
19.217, -0.38051, 0.31143, -0.99681, 0.69663, 1.60885
19.233, -0.38051, 0.31229, -0.99384, 0.69412, 1.61352
19.250, -0.38051, 0.31320, -0.99067, 0.69141, 1.61855
19.267, -0.38051, 0.31419, -0.98731, 0.68850, 1.62397
19.283, -0.38051, 0.31525, -0.98375, 0.68538, 1.62977
19.300, -0.38051, 0.31638, -0.97999, 0.68203, 1.63596
19.317, -0.38051, 0.31759, -0.97605, 0.67847, 1.64253
19.333, -0.38051, 0.31888, -0.97192, 0.67467, 1.64950
19.350, -0.38051, 0.32025, -0.96763, 0.67063, 1.65685
19.367, -0.38051, 0.32171, -0.96316, 0.66634, 1.66460
19.383, -0.38051, 0.32324, -0.95854, 0.66179, 1.67273
19.400, -0.38051, 0.32486, -0.95378, 0.65699, 1.68125
19.417, -0.38051, 0.32656, -0.94888, 0.65194, 1.69015
19.433, -0.38051, 0.32834, -0.94385, 0.64663, 1.69942
19.450, -0.38051, 0.33020, -0.93871, 0.64106, 1.70904
19.467, -0.38051, 0.33214, -0.93346, 0.63524, 1.71899
19.483, -0.38051, 0.33417, -0.92811, 0.62916, 1.72928
19.500, -0.38051, 0.33627, -0.92267, 0.62282, 1.73987
19.517, -0.38051, 0.33846, -0.91714, 0.61624, 1.75077
19.533, -0.38051, 0.34073, -0.91155, 0.60939, 1.76194
19.550, -0.38051, 0.34309, -0.90590, 0.60229, 1.77339
19.567, -0.38051, 0.34552, -0.90019, 0.59495, 1.78509
19.583, -0.38051, 0.34804, -0.89444, 0.58737, 1.79703
19.600, -0.38051, 0.35063, -0.88865, 0.57955, 1.80920
19.617, -0.38051, 0.35330, -0.88284, 0.57152, 1.82159
19.633, -0.38051, 0.35604, -0.87701, 0.56326, 1.83418
19.650, -0.38051, 0.35886, -0.87118, 0.55480, 1.84695
19.667, -0.38051, 0.36174, -0.86535, 0.54614, 1.85989
19.683, -0.38051, 0.36469, -0.85951, 0.53728, 1.87300
19.700, -0.38051, 0.36771, -0.85368, 0.52824, 1.88625
19.717, -0.38051, 0.37078, -0.84785, 0.51901, 1.89963
19.733, -0.38051, 0.37391, -0.84201, 0.50962, 1.91312
19.750, -0.38051, 0.37710, -0.83618, 0.50006, 1.92673
19.767, -0.38051, 0.38035, -0.83035, 0.49034, 1.94042
19.783, -0.38051, 0.38364, -0.82451, 0.48048, 1.95418
19.800, -0.38051, 0.38698, -0.81868, 0.47047, 1.96801
19.817, -0.38051, 0.39037, -0.81285, 0.46032, 1.98188
19.833, -0.38051, 0.39380, -0.80701, 0.45005, 1.99579
19.850, -0.38051, 0.39727, -0.80118, 0.43966, 2.00972
19.867, -0.38051, 0.40078, -0.79535, 0.42916, 2.02366
19.883, -0.38051, 0.40433, -0.78951, 0.41855, 2.03760
19.900, -0.38051, 0.40791, -0.78368, 0.40784, 2.05153
19.917, -0.38051, 0.41152, -0.77785, 0.39705, 2.06547
19.933, -0.38051, 0.41516, -0.77201, 0.38617, 2.07941
19.950, -0.38051, 0.41882, -0.76618, 0.37521, 2.09334
19.967, -0.38051, 0.42251, -0.76035, 0.36419, 2.10728
19.983, -0.38051, 0.42622, -0.75451, 0.35310, 2.12121
20.000, -0.38051, 0.42994, -0.74868, 0.34196, 2.13515
20.017, -0.38051, 0.43369, -0.74285, 0.33078, 2.14909
20.033, -0.38051, 0.43744, -0.73701, 0.31956, 2.16302
20.050, -0.38051, 0.44121, -0.73118, 0.30830, 2.17696
20.067, -0.38051, 0.44498, -0.72535, 0.29702, 2.19090
20.083, -0.38051, 0.44876, -0.71951, 0.28573, 2.20483
20.100, -0.38051, 0.45254, -0.71368, 0.27443, 2.21877
20.117, -0.38051, 0.45632, -0.70785, 0.26312, 2.23270
20.133, -0.38051, 0.46011, -0.70201, 0.25182, 2.24664
20.150, -0.38051, 0.46389, -0.69618, 0.24051, 2.26058
20.167, -0.38051, 0.46767, -0.69035, 0.22920, 2.27451
20.183, -0.38051, 0.47145, -0.68451, 0.21790, 2.28845
20.200, -0.38051, 0.47524, -0.67868, 0.20659, 2.30239
20.217, -0.38051, 0.47902, -0.67285, 0.19529, 2.31632
20.233, -0.38051, 0.48280, -0.66701, 0.18398, 2.33026
20.250, -0.38051, 0.48659, -0.66118, 0.17268, 2.34419
20.267, -0.38051, 0.49037, -0.65535, 0.16137, 2.35813
20.283, -0.38051, 0.49415, -0.64951, 0.15007, 2.37207
20.300, -0.38051, 0.49793, -0.64368, 0.13876, 2.38600
20.317, -0.38051, 0.50172, -0.63785, 0.12746, 2.39994
20.333, -0.38051, 0.50550, -0.63201, 0.11615, 2.41388
20.350, -0.38051, 0.50928, -0.62618, 0.10484, 2.42781
