Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
24.400, -0.29360, 1.11262, -0.70916, -0.64818, 2.21166
24.420, -0.29122, 1.11962, -0.71594, -0.65582, 2.19527
24.440, -0.28881, 1.12662, -0.72271, -0.66352, 2.17887
24.460, -0.28637, 1.13362, -0.72948, -0.67128, 2.16248
24.480, -0.28391, 1.14062, -0.73625, -0.67909, 2.14608
24.500, -0.28142, 1.14762, -0.74302, -0.68697, 2.12969
24.520, -0.27891, 1.15462, -0.74979, -0.69489, 2.11329
24.540, -0.27637, 1.16162, -0.75657, -0.70286, 2.09689
24.560, -0.27381, 1.16862, -0.76334, -0.71088, 2.08050
24.580, -0.27123, 1.17562, -0.77011, -0.71894, 2.06410
24.600, -0.26864, 1.18262, -0.77688, -0.72705, 2.04771
24.620, -0.26602, 1.18962, -0.78365, -0.73519, 2.03131
24.640, -0.26340, 1.19662, -0.79043, -0.74336, 2.01492
24.660, -0.26075, 1.20362, -0.79720, -0.75156, 1.99852
24.680, -0.25810, 1.21062, -0.80397, -0.75980, 1.98213
24.700, -0.25543, 1.21762, -0.81074, -0.76805, 1.96573
24.720, -0.25276, 1.22462, -0.81751, -0.77633, 1.94934
24.740, -0.25008, 1.23162, -0.82429, -0.78463, 1.93294
24.760, -0.24739, 1.23862, -0.83106, -0.79294, 1.91655
24.780, -0.24469, 1.24562, -0.83783, -0.80127, 1.90015
24.800, -0.24200, 1.25262, -0.84460, -0.80961, 1.88376
24.820, -0.23930, 1.25962, -0.85137, -0.81796, 1.86736
24.840, -0.23660, 1.26662, -0.85814, -0.82630, 1.85097
24.860, -0.23389, 1.27362, -0.86492, -0.83466, 1.83457
24.880, -0.23119, 1.28062, -0.87169, -0.84301, 1.81818
24.900, -0.22849, 1.28762, -0.87846, -0.85136, 1.80178
24.920, -0.22579, 1.29462, -0.88523, -0.85971, 1.78539
24.940, -0.22309, 1.30162, -0.89200, -0.86806, 1.76899
24.960, -0.22039, 1.30862, -0.89878, -0.87641, 1.75260
24.980, -0.21769, 1.31562, -0.90555, -0.88476, 1.73620
25.000, -0.21499, 1.32262, -0.91232, -0.89311, 1.71981
25.020, -0.21229, 1.32962, -0.91909, -0.90146, 1.70341
25.040, -0.20959, 1.33662, -0.92586, -0.90981, 1.68702
25.060, -0.20689, 1.34362, -0.93264, -0.91816, 1.67062
25.080, -0.20419, 1.35062, -0.93941, -0.92651, 1.65423
25.100, -0.20149, 1.35762, -0.94618, -0.93486, 1.63783
25.120, -0.19879, 1.36462, -0.95295, -0.94321, 1.62144
25.140, -0.19609, 1.37162, -0.95972, -0.95156, 1.60504
25.160, -0.19339, 1.37862, -0.96650, -0.95991, 1.58865
25.180, -0.19069, 1.38562, -0.97327, -0.96826, 1.57225
25.200, -0.18798, 1.39262, -0.98004, -0.97661, 1.55586
25.220, -0.18528, 1.39962, -0.98681, -0.98496, 1.53946
25.240, -0.18258, 1.40662, -0.99358, -0.99331, 1.52307
25.260, -0.17988, 1.41362, -1.00035, -1.00166, 1.50667
25.280, -0.17718, 1.42062, -1.00713, -1.01001, 1.49028
25.300, -0.17448, 1.42762, -1.01390, -1.01836, 1.47388
25.320, -0.17178, 1.43462, -1.02067, -1.02671, 1.45749
25.340, -0.16908, 1.44162, -1.02744, -1.03506, 1.44109
25.360, -0.16638, 1.44862, -1.03421, -1.04341, 1.42470
25.380, -0.16368, 1.45562, -1.04099, -1.05176, 1.40830
25.400, -0.16098, 1.46262, -1.04776, -1.06011, 1.39191
25.420, -0.15828, 1.46962, -1.05453, -1.06846, 1.37551
25.440, -0.15558, 1.47662, -1.06130, -1.07681, 1.35911
25.460, -0.15288, 1.48362, -1.06807, -1.08516, 1.34272
25.480, -0.15018, 1.49062, -1.07485, -1.09351, 1.32632
25.500, -0.14748, 1.49762, -1.08162, -1.10186, 1.30993
25.520, -0.14477, 1.50462, -1.08839, -1.11022, 1.29353
25.540, -0.14207, 1.51162, -1.09516, -1.11856, 1.27714
25.560, -0.13937, 1.51862, -1.10193, -1.12691, 1.26074
25.580, -0.13668, 1.52562, -1.10870, -1.13524, 1.24435
25.600, -0.13398, 1.53262, -1.11548, -1.14357, 1.22795
25.620, -0.13129, 1.53962, -1.12225, -1.15188, 1.21156
25.640, -0.12860, 1.54662, -1.12902, -1.16017, 1.19516
25.660, -0.12593, 1.55362, -1.13579, -1.16845, 1.17877
25.680, -0.12326, 1.56062, -1.14256, -1.17670, 1.16237
25.700, -0.12060, 1.56762, -1.14934, -1.18492, 1.14598
25.720, -0.11795, 1.57462, -1.15611, -1.19312, 1.12958
25.740, -0.11532, 1.58162, -1.16288, -1.20128, 1.11319
25.760, -0.11270, 1.58862, -1.16965, -1.20941, 1.09679
25.780, -0.11010, 1.59562, -1.17642, -1.21750, 1.08040
25.800, -0.10752, 1.60262, -1.18320, -1.22556, 1.06400
25.820, -0.10495, 1.60962, -1.18997, -1.23356, 1.04761
25.840, -0.10241, 1.61662, -1.19674, -1.24152, 1.03121
25.860, -0.09989, 1.62362, -1.20351, -1.24943, 1.01482
25.880, -0.09739, 1.63062, -1.21028, -1.25729, 0.99842
25.900, -0.09492, 1.63762, -1.21706, -1.26510, 0.98203
25.920, -0.09247, 1.64462, -1.22383, -1.27284, 0.96563
25.940, -0.09005, 1.65162, -1.23060, -1.28052, 0.94924
25.960, -0.08766, 1.65862, -1.23737, -1.28814, 0.93284
25.980, -0.08530, 1.66562, -1.24414, -1.29569, 0.91645
26.000, -0.08298, 1.67262, -1.25091, -1.30317, 0.90005
26.020, -0.08068, 1.67962, -1.25769, -1.31058, 0.88366
26.040, -0.07842, 1.68662, -1.26446, -1.31791, 0.86726
26.060, -0.07619, 1.69362, -1.27123, -1.32516, 0.85087
26.080, -0.07400, 1.70062, -1.27800, -1.33232, 0.83447
26.100, -0.07183, 1.70762, -1.28477, -1.33941, 0.81808
26.120, -0.06970, 1.71462, -1.29155, -1.34640, 0.80168
26.140, -0.06760, 1.72162, -1.29832, -1.35330, 0.78529
26.160, -0.06554, 1.72862, -1.30509, -1.36011, 0.76889
26.180, -0.06350, 1.73562, -1.31186, -1.36682, 0.75250
26.200, -0.06150, 1.74262, -1.31863, -1.37343, 0.73610
26.220, -0.05953, 1.74962, -1.32541, -1.37994, 0.71971
26.240, -0.05759, 1.75662, -1.33218, -1.38634, 0.70331
26.260, -0.05569, 1.76362, -1.33895, -1.39263, 0.68692
26.280, -0.05381, 1.77062, -1.34572, -1.39881, 0.67052
26.300, -0.05197, 1.77762, -1.35249, -1.40487, 0.65413
26.320, -0.05017, 1.78462, -1.35926, -1.41082, 0.63773
26.340, -0.04839, 1.79162, -1.36604, -1.41664, 0.62133
26.360, -0.04665, 1.79862, -1.37281, -1.42234, 0.60494
26.380, -0.04494, 1.80562, -1.37958, -1.42791, 0.58854
26.400, -0.04326, 1.81262, -1.38635, -1.43336, 0.57215
26.420, -0.04161, 1.81962, -1.39312, -1.43867, 0.55575
26.440, -0.04000, 1.82662, -1.39990, -1.44384, 0.53936
26.460, -0.03842, 1.83362, -1.40667, -1.44887, 0.52296
26.480, -0.03687, 1.84062, -1.41344, -1.45377, 0.50657
26.500, -0.03536, 1.84762, -1.42021, -1.45852, 0.49017
26.520, -0.03387, 1.85462, -1.42698, -1.46314, 0.47378
26.540, -0.03242, 1.86162, -1.43376, -1.46762, 0.45738
26.560, -0.03100, 1.86862, -1.44053, -1.47195, 0.44099
26.580, -0.02962, 1.87562, -1.44730, -1.47615, 0.42460
26.600, -0.02826, 1.88262, -1.45407, -1.48021, 0.40824
26.620, -0.02694, 1.88962, -1.46084, -1.48413, 0.39193
26.640, -0.02565, 1.89662, -1.46762, -1.48791, 0.37570
26.660, -0.02440, 1.90362, -1.47439, -1.49155, 0.35956
26.680, -0.02317, 1.91062, -1.48116, -1.49505, 0.34354
26.700, -0.02198, 1.91762, -1.48793, -1.49841, 0.32766
26.720, -0.02082, 1.92462, -1.49470, -1.50163, 0.31195
26.740, -0.01969, 1.93162, -1.50147, -1.50471, 0.29642
26.760, -0.01860, 1.93862, -1.50825, -1.50766, 0.28110
26.780, -0.01754, 1.94562, -1.51502, -1.51048, 0.26601
26.800, -0.01651, 1.95262, -1.52178, -1.51317, 0.25118
26.820, -0.01551, 1.95961, -1.52851, -1.51574, 0.23662
26.840, -0.01455, 1.96659, -1.53520, -1.51818, 0.22236
26.860, -0.01361, 1.97352, -1.54184, -1.52050, 0.20843
26.880, -0.01271, 1.98041, -1.54841, -1.52271, 0.19484
26.900, -0.01185, 1.98722, -1.55490, -1.52481, 0.18161
26.920, -0.01101, 1.99395, -1.56128, -1.52679, 0.16878
26.940, -0.01021, 2.00058, -1.56756, -1.52867, 0.15635
26.960, -0.00944, 2.00710, -1.57370, -1.53044, 0.14437
26.980, -0.00870, 2.01347, -1.57971, -1.53211, 0.13284
27.000, -0.00799, 2.01971, -1.58556, -1.53369, 0.12178
27.020, -0.00732, 2.02577, -1.59123, -1.53516, 0.11124
27.040, -0.00668, 2.03166, -1.59673, -1.53655, 0.10121
27.060, -0.00607, 2.03734, -1.60202, -1.53784, 0.09173
27.080, -0.00550, 2.04282, -1.60710, -1.53905, 0.08278
27.100, -0.00495, 2.04807, -1.61195, -1.54018, 0.07437
27.120, -0.00444, 2.05307, -1.61655, -1.54123, 0.06649
27.140, -0.00396, 2.05781, -1.62090, -1.54219, 0.05916
27.160, -0.00352, 2.06227, -1.62499, -1.54309, 0.05236
27.180, -0.00310, 2.06646, -1.62882, -1.54391, 0.04610
27.200, -0.00272, 2.07036, -1.63238, -1.54466, 0.04035
27.220, -0.00237, 2.07399, -1.63568, -1.54535, 0.03511
27.240, -0.00205, 2.07733, -1.63872, -1.54598, 0.03034
27.260, -0.00177, 2.08040, -1.64150, -1.54654, 0.02602
27.280, -0.00151, 2.08319, -1.64401, -1.54705, 0.02214
27.300, -0.00127, 2.08569, -1.64627, -1.54751, 0.01866
27.320, -0.00107, 2.08792, -1.64828, -1.54791, 0.01557
27.340, -0.00088, 2.08989, -1.65005, -1.54827, 0.01283
27.360, -0.00072, 2.09162, -1.65160, -1.54858, 0.01044
27.380, -0.00058, 2.09312, -1.65295, -1.54885, 0.00837
27.400, -0.00046, 2.09441, -1.65411, -1.54909, 0.00659
27.420, -0.00036, 2.09551, -1.65509, -1.54928, 0.00508
27.440, -0.00027, 2.09642, -1.65591, -1.54945, 0.00382
27.460, -0.00020, 2.09718, -1.65659, -1.54958, 0.00279
27.480, -0.00014, 2.09778, -1.65713, -1.54969, 0.00196
27.500, -0.00010, 2.09826, -1.65755, -1.54977, 0.00132
27.520, -0.00006, 2.09862, -1.65787, -1.54983, 0.00083
27.540, -0.00004, 2.09888, -1.65810, -1.54988, 0.00048
27.560, -0.00002, 2.09905, -1.65826, -1.54991, 0.00025
27.580, -0.00001, 2.09916, -1.65836, -1.54993, 0.00011
27.600, -0.00000, 2.09922, -1.65841, -1.54994, 0.00003
27.620, -0.00000, 2.09925, -1.65843, -1.54994, 0.00000
27.640, -0.00000, 2.09925, -1.65843, -1.54994, 0.00000
